ID,objid,fname,mimetype,size,Form_ID
9b880577607d70d7eb646cac2f2c6e15,EAEA0-9DB0-165C-8B1D-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_663_needle_aguja.wav,audio/wav,248928,Cotzocon-104_needle-1
bf76eddd4a8405e907f58581bfb8e0c4,EAEA0-52D2-625B-80CF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_681_road_camino.mp3,audio/mpeg,10289,Cotzocon-105_roadpath-1
0378d6fe02f1f1cfddc0c3c2a456cf9b,EAEA0-52D2-625B-80CF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_681_road_camino.ogg,audio/ogg,22228,Cotzocon-105_roadpath-1
e48e2b977b8c37f9b966db1a4f88eea7,EAEA0-52D2-625B-80CF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_681_road_camino.wav,audio/wav,165876,Cotzocon-105_roadpath-1
0f23ea5a208f160fdddf28610b185039,EAEA0-DAE6-98E8-C3EF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_701_black_negro.mp3,audio/mpeg,12593,Cotzocon-106_black-1
866db023be4876c11318fe500a6937ef,EAEA0-DAE6-98E8-C3EF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_701_black_negro.ogg,audio/ogg,27672,Cotzocon-106_black-1
37907174de2139b1a8635dd690093b54,EAEA0-DAE6-98E8-C3EF-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_701_black_negro.wav,audio/wav,205968,Cotzocon-106_black-1
04c1abe28cb715e7a3d4c7482f1d3ad0,EAEA0-70E7-9466-2648-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_702_white_blanco.mp3,audio/mpeg,12210,Cotzocon-107_white-1
9aa065bb9d0edb5eef7044c5ee941e36,EAEA0-70E7-9466-2648-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_702_white_blanco.ogg,audio/ogg,25225,Cotzocon-107_white-1
67ecd03f8ed35f9d27daf8838e1aef1d,EAEA0-70E7-9466-2648-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_702_white_blanco.wav,audio/wav,200438,Cotzocon-107_white-1
5e1560c0ff6c8ee53cb3b2dcbb86ff44,EAEA0-2A27-0AA4-7198-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_703_red_rojo.mp3,audio/mpeg,14510,Cotzocon-108_red-1
7c2d07f53e4a60a52ef15fe302b4955d,EAEA0-2A27-0AA4-7198-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_703_red_rojo.ogg,audio/ogg,29670,Cotzocon-108_red-1
9b3696cee4243828a1b9a3c5255c4083,EAEA0-2A27-0AA4-7198-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_703_red_rojo.wav,audio/wav,238150,Cotzocon-108_red-1
707f6ef7b2bc10f79c64c1ebd19f789c,EAEA0-3F73-1E86-606B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_704_green_verde.mp3,audio/mpeg,14513,Cotzocon-109_green-1
7857586a388d30ba1342cf9144f98003,EAEA0-3F73-1E86-606B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_704_green_verde.ogg,audio/ogg,29744,Cotzocon-109_green-1
58e506694f59d3604017945362f67e89,EAEA0-3F73-1E86-606B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_704_green_verde.wav,audio/wav,241716,Cotzocon-109_green-1
5c83e08e32de5635567f73502d01f89e,EAEA0-545C-E2D9-E489-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_705_yellow_amarillo.mp3,audio/mpeg,12213,Cotzocon-110_yellow-1
25d2ba0debdab2a6d1fa9b1b20c10721,EAEA0-545C-E2D9-E489-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_705_yellow_amarillo.ogg,audio/ogg,24706,Cotzocon-110_yellow-1
2fe0704683ea9b58c18aba198b44da71,EAEA0-545C-E2D9-E489-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_705_yellow_amarillo.wav,audio/wav,195832,Cotzocon-110_yellow-1
38f65fc8d3b25bbce96525615fdb1245,EAEA0-1B80-5474-DC79-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_711_big_grande.mp3,audio/mpeg,13360,Cotzocon-111_big-1
d20aa8e43b90b554c8adb59d3c963338,EAEA0-1B80-5474-DC79-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_711_big_grande.ogg,audio/ogg,26655,Cotzocon-111_big-1
c8627c3ef0379483958016d1e177f028,EAEA0-1B80-5474-DC79-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_711_big_grande.wav,audio/wav,220012,Cotzocon-111_big-1
6812347e22e1746b8d699e6e76752017,EAEA0-A247-E8A4-0C00-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_717_small_pequenyo.mp3,audio/mpeg,14900,Cotzocon-112_small-1
370de400da9fb993258e0f0198d7e895,EAEA0-A247-E8A4-0C00-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_717_small_pequenyo.ogg,audio/ogg,29583,Cotzocon-112_small-1
e748c0cfe1984f2571d092a7a2db6686,EAEA0-A247-E8A4-0C00-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_717_small_pequenyo.wav,audio/wav,247222,Cotzocon-112_small-1
1cf4ac7a63177877ab211ec9658fd3fc,EAEA0-0A43-C60E-081B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_721_long_largo.mp3,audio/mpeg,13744,Cotzocon-113_long-1
1376aca746c9c36db5d5cf598f16e749,EAEA0-0A43-C60E-081B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_721_long_largo.ogg,audio/ogg,26733,Cotzocon-113_long-1
698b99dbf239e7d410b5feae880f7346,EAEA0-0A43-C60E-081B-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_721_long_largo.wav,audio/wav,224694,Cotzocon-113_long-1
82ad2c88f8f02c1129e4124c9b9a4988,EAEA0-222E-3034-36B0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_722_short_bajo.mp3,audio/mpeg,14128,Cotzocon-114_short-1
337a6fc3c90a1c103d4c833839eb431d,EAEA0-222E-3034-36B0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_722_short_bajo.ogg,audio/ogg,27922,Cotzocon-114_short-1
04d62c198031ec857490f468ea1f348a,EAEA0-222E-3034-36B0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_722_short_bajo.wav,audio/wav,234996,Cotzocon-114_short-1
89ea60771c297257c39031f3b1c6794c,EAEA0-0784-2221-8734-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_735_thick_grueso.mp3,audio/mpeg,15666,Cotzocon-115_thick-1
ae4c00da40b03af76b4a3da60bb8cce0,EAEA0-0784-2221-8734-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_735_thick_grueso.ogg,audio/ogg,30894,Cotzocon-115_thick-1
18d0e5c0791bf68f0d1688f75e6310f2,EAEA0-0784-2221-8734-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_735_thick_grueso.wav,audio/wav,256136,Cotzocon-115_thick-1
882016ad241f2b6c14cac3128fedb1f9,EAEA0-7D04-76E1-8821-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_736_thin_delgado.mp3,audio/mpeg,10674,Cotzocon-116_thin-1
fd6ec708a50aa9d79a40d8e1130b343b,EAEA0-7D04-76E1-8821-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_736_thin_delgado.ogg,audio/ogg,22331,Cotzocon-116_thin-1
fae50d5a81fc476ab2378481ec77bde0,EAEA0-7D04-76E1-8821-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_736_thin_delgado.wav,audio/wav,172790,Cotzocon-116_thin-1
9c1293fe8a8a75def5111289019d728a,EAEA0-C596-3EA2-FE27-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_738_wide_ancho.mp3,audio/mpeg,15280,Cotzocon-118_wide-1
868fb5f94faed60a7d205ec33b2f6a4a,EAEA0-C596-3EA2-FE27-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_738_wide_ancho.ogg,audio/ogg,33626,Cotzocon-118_wide-1
dec661e27ecfc7bfcbabdafd90fabeea,EAEA0-C596-3EA2-FE27-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_738_wide_ancho.wav,audio/wav,251938,Cotzocon-118_wide-1
8b1ccdb5c69241fd6cec850c2191078f,EAEA0-8D7A-A615-68A2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_741_sharp_agudo.mp3,audio/mpeg,15665,Cotzocon-119_sharp-1
8bc6edc6bbe621b776ba1ffb8e0c2abc,EAEA0-8D7A-A615-68A2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_741_sharp_agudo.ogg,audio/ogg,32022,Cotzocon-119_sharp-1
91aaf298cb0aad2d724afa9238db3b70,EAEA0-8D7A-A615-68A2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_741_sharp_agudo.wav,audio/wav,262644,Cotzocon-119_sharp-1
7fb02cb96d6d099b0b923b273d799dde,EAEA0-A39D-FE7B-A1A1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_749_shy_timido.mp3,audio/mpeg,16048,Cotzocon-121_shyashamed-1
61685f671aeb5ed93a612740b43c45e2,EAEA0-A39D-FE7B-A1A1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_749_shy_timido.ogg,audio/ogg,31576,Cotzocon-121_shyashamed-1
c263e6f642774dee9005e768238a9284,EAEA0-A39D-FE7B-A1A1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_749_shy_timido.wav,audio/wav,264948,Cotzocon-121_shyashamed-1
1ee7e430695fab811975d5c02682d013,EAEA0-E255-88B6-CB0D-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_752_old_viejo.mp3,audio/mpeg,12591,Cotzocon-122_old-1
aa1cbe3de3a8f70c74734fd33ec850ea,EAEA0-E255-88B6-CB0D-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_752_old_viejo.ogg,audio/ogg,25385,Cotzocon-122_old-1
3c24ae8ae7c706f1fbbfebe0a156073d,EAEA0-E255-88B6-CB0D-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_752_old_viejo.wav,audio/wav,201430,Cotzocon-122_old-1
2a415a7d0bb58d2a873cdde274a600b7,EAEA0-00CD-89C2-F038-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_763_painful_doloroso.mp3,audio/mpeg,14518,Cotzocon-123_painfulsick-1
0894b7d58f0ac23aa957e8ac756614a4,EAEA0-00CD-89C2-F038-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_763_painful_doloroso.ogg,audio/ogg,29294,Cotzocon-123_painfulsick-1
e27fdedf0f8e75e5f8306cf34746d94d,EAEA0-00CD-89C2-F038-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_763_painful_doloroso.wav,audio/wav,237306,Cotzocon-123_painfulsick-1
1677b0f800fcb030226c75a41060bfa2,EAEA0-178A-CEE7-A4B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_771_good_bueno.mp3,audio/mpeg,12208,Cotzocon-124_good-1
39fa7a55a17e89cb4f30120bbda8e74e,EAEA0-178A-CEE7-A4B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_771_good_bueno.ogg,audio/ogg,23692,Cotzocon-124_good-1
17253a4f9f44e4ae2facc5ecebc82c62,EAEA0-178A-CEE7-A4B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_771_good_bueno.wav,audio/wav,194002,Cotzocon-124_good-1
977d529a4ff4e6de159175adbc4b19de,EAEA0-574B-2665-36D1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_772_bad_malo.mp3,audio/mpeg,13742,Cotzocon-125_bad-1
f435f46a3420407ec2884714164294d2,EAEA0-574B-2665-36D1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_772_bad_malo.ogg,audio/ogg,28933,Cotzocon-125_bad-1
7a1403cc2d3362742e0bb2945efadf1e,EAEA0-574B-2665-36D1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_772_bad_malo.wav,audio/wav,226738,Cotzocon-125_bad-1
0bb5801df84c7a2d08902b408f7f3da3,EAEA0-4174-331D-994E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_773_correct_correcto.mp3,audio/mpeg,12982,Cotzocon-126_correcttrue-1
659a4b895bce3de4fbfb7e9536b531d2,EAEA0-4174-331D-994E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_773_correct_correcto.ogg,audio/ogg,27109,Cotzocon-126_correcttrue-1
ffc268fead6908dad8da5524958db78f,EAEA0-4174-331D-994E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_773_correct_correcto.wav,audio/wav,214266,Cotzocon-126_correcttrue-1
0d5e8d30c8fe303402558f8e65c999e6,EAEA0-573F-B495-D8DA-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_777_dirty_sucio.mp3,audio/mpeg,16433,Cotzocon-127_dirty-1
413feaf9d8906a00859f4abc115ce31f,EAEA0-573F-B495-D8DA-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_777_dirty_sucio.ogg,audio/ogg,37422,Cotzocon-127_dirty-1
fdd29a04527a08d94ba2b3241e3adffb,EAEA0-573F-B495-D8DA-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_777_dirty_sucio.wav,audio/wav,272082,Cotzocon-127_dirty-1
98c644cc666c4d6b351ed941c1522479,EAEA0-345E-ED24-B250-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_780_rotten_podrido.mp3,audio/mpeg,15284,Cotzocon-128_rotten-1
c9b21a90b585bf79aa65b9eabdd1a246,EAEA0-345E-ED24-B250-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_780_rotten_podrido.ogg,audio/ogg,31223,Cotzocon-128_rotten-1
172e28ad71cea76810a7d4caa3b8e33e,EAEA0-345E-ED24-B250-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_780_rotten_podrido.wav,audio/wav,254684,Cotzocon-128_rotten-1
a75de8f8eb75097b3ad6298767b81f4e,EAEA0-BB61-313A-5D62-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_782_all_todos.mp3,audio/mpeg,15663,Cotzocon-129_all-1
219429f710c63668c4fa4561b8c72a8b,EAEA0-BB61-313A-5D62-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_782_all_todos.ogg,audio/ogg,34744,Cotzocon-129_all-1
7420de051ec027ee45f21e7813dc1183,EAEA0-BB61-313A-5D62-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_782_all_todos.wav,audio/wav,262858,Cotzocon-129_all-1
9553a1b71aff413c642b13f54abe82c9,EAEA0-93A8-CB44-5EA2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_786_heavy_pesado.mp3,audio/mpeg,13362,Cotzocon-130_heavy-1
9262247200e5a1f8312b76a4d21556f5,EAEA0-93A8-CB44-5EA2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_786_heavy_pesado.ogg,audio/ogg,30037,Cotzocon-130_heavy-1
78a94997151a69df28562aadcc88bb68,EAEA0-93A8-CB44-5EA2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_786_heavy_pesado.wav,audio/wav,221174,Cotzocon-130_heavy-1
a6ccbd88ef328658daad03cf6944bbf8,EAEA0-54F5-99C5-84C1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_788_far_lejos.mp3,audio/mpeg,14127,Cotzocon-131_far-1
f75ec08278fa5390df24a6b910092ed8,EAEA0-54F5-99C5-84C1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_788_far_lejos.ogg,audio/ogg,27345,Cotzocon-131_far-1
7398892d29711677be6b04243703c849,EAEA0-54F5-99C5-84C1-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_788_far_lejos.wav,audio/wav,229786,Cotzocon-131_far-1
3f26e6b6a0c200e65ee1842aa5ac8f39,EAEA0-64BA-9402-2FB0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_789_near_cerca.mp3,audio/mpeg,16432,Cotzocon-132_near-1
dfb9d4e899cd8b20e1480c497d3845a9,EAEA0-64BA-9402-2FB0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_789_near_cerca.ogg,audio/ogg,31400,Cotzocon-132_near-1
597c7c94f4ff75c579753fb2eb366e61,EAEA0-64BA-9402-2FB0-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_789_near_cerca.wav,audio/wav,271450,Cotzocon-132_near-1
d06d7b36f485ab9072e1463cb77a810b,EAEA0-4518-0671-96B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_791_warm_calor.mp3,audio/mpeg,13360,Cotzocon-133_warm-1
f19a4e3bbfc2af0925c96f8f31fa8756,EAEA0-4518-0671-96B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_791_warm_calor.ogg,audio/ogg,25674,Cotzocon-133_warm-1
ad4ee2bbea82db1f99f99dc4d702e92c,EAEA0-4518-0671-96B6-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_791_warm_calor.wav,audio/wav,220536,Cotzocon-133_warm-1
c5262b1ab9cf3c5f1d496215ee574748,EAEA0-1F76-0EE1-BDA7-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_792_cold_frio.mp3,audio/mpeg,9519,Cotzocon-134_cold-1
09987c0a61db3d8f2e1335d8fe774f91,EAEA0-1F76-0EE1-BDA7-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_792_cold_frio.ogg,audio/ogg,20254,Cotzocon-134_cold-1
e4506edf9e51be963351fc775092583f,EAEA0-1F76-0EE1-BDA7-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_792_cold_frio.wav,audio/wav,152050,Cotzocon-134_cold-1
a0ba3c1ff687ea50bbba676c2a7588da,EAEA0-77CE-6F1B-DE4F-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_793_dry_secar.mp3,audio/mpeg,17199,Cotzocon-135_dry-1
3288b8d9d80c8b6a447a3b9328bc47c2,EAEA0-77CE-6F1B-DE4F-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_793_dry_secar.ogg,audio/ogg,36972,Cotzocon-135_dry-1
bf1842172829dc48330f83c9bcf3935d,EAEA0-77CE-6F1B-DE4F-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_793_dry_secar.wav,audio/wav,289022,Cotzocon-135_dry-1
4abb3cad7b19faa07c42c01b9e18fdf5,EAEA0-FE37-F284-3217-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_794_wet_mojado.mp3,audio/mpeg,14512,Cotzocon-136_wet-1
0170f80f3786a1b69cf67459cf4d01c3,EAEA0-FE37-F284-3217-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_794_wet_mojado.ogg,audio/ogg,29913,Cotzocon-136_wet-1
7cd2f7f7cbe7384171361f8733dd5a35,EAEA0-FE37-F284-3217-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_794_wet_mojado.wav,audio/wav,239604,Cotzocon-136_wet-1
44f7883c61abac570f802e607a8ad1d0,EAEA0-115E-2968-E76E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_798_new_nuevo.mp3,audio/mpeg,14511,Cotzocon-137_new-1
4f77a8e689bbdef6debd12d319098abd,EAEA0-115E-2968-E76E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_798_new_nuevo.ogg,audio/ogg,29715,Cotzocon-137_new-1
977a067434ff58b4d173ded31a17089e,EAEA0-115E-2968-E76E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_798_new_nuevo.wav,audio/wav,237400,Cotzocon-137_new-1
0fd20e41f88131129dde329b0f8377de,EAEA0-E690-5F7B-2D25-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_799_other_otro.mp3,audio/mpeg,13360,Cotzocon-138_other-1
1a834e5741e8b12a24a645d77d5301e6,EAEA0-E690-5F7B-2D25-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_799_other_otro.ogg,audio/ogg,26543,Cotzocon-138_other-1
3c8a5a8c0ac0be94ac15a4f6ff1945b3,EAEA0-E690-5F7B-2D25-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_799_other_otro.wav,audio/wav,216564,Cotzocon-138_other-1
3a549846d1876338ab72716a7fee1e4a,EAEA0-FC2C-7FED-8122-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_802_come_llegar.mp3,audio/mpeg,13745,Cotzocon-139_come-1
918e96e6dd4e8f760fc99578fba6194e,EAEA0-FC2C-7FED-8122-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_802_come_llegar.ogg,audio/ogg,27557,Cotzocon-139_come-1
6c8daa9b0b912e61f3e1c2971119e49c,EAEA0-FC2C-7FED-8122-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_802_come_llegar.wav,audio/wav,222282,Cotzocon-139_come-1
4d2ef87738593abb5d0ec4620b219663,EAEA0-393B-CE06-3F59-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_803_walk_caminar.mp3,audio/mpeg,13746,Cotzocon-140_walk-1
a66db0c23d4e5241d1dad4a25c121808,EAEA0-393B-CE06-3F59-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_803_walk_caminar.ogg,audio/ogg,32234,Cotzocon-140_walk-1
7091664dd00a164dde1322c59c380ad8,EAEA0-393B-CE06-3F59-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_803_walk_caminar.wav,audio/wav,228086,Cotzocon-140_walk-1
e788fe5be8e88238069c8e471ff1eb8f,EAEA0-D8E3-E60A-2784-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_809_grow_crecer.mp3,audio/mpeg,15281,Cotzocon-141_grow-1
f254eacbee621447f007c9e5bcee966c,EAEA0-D8E3-E60A-2784-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_809_grow_crecer.ogg,audio/ogg,32028,Cotzocon-141_grow-1
e016417d65bfd02864e3606497dd50e5,EAEA0-D8E3-E60A-2784-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_809_grow_crecer.wav,audio/wav,249672,Cotzocon-141_grow-1
cdbe6c0c9f20058098d50ffa7f72806b,EAEA0-97F2-91F6-905E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_811_stand_pararse.mp3,audio/mpeg,16051,Cotzocon-142_stand-1
e4d3688a72ac5002f04c7c21ca50953a,EAEA0-97F2-91F6-905E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_811_stand_pararse.ogg,audio/ogg,32374,Cotzocon-142_stand-1
d263e47c63a47882246db839b3758db8,EAEA0-97F2-91F6-905E-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_811_stand_pararse.wav,audio/wav,263982,Cotzocon-142_stand-1
777162d0a73c5ab4f3e79f0bf12bf60e,EAEA0-EE92-D17D-1695-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_812_sit_sentarse.mp3,audio/mpeg,18738,Cotzocon-143_sit-1
eacdc8dd2e2ab69fb87e61b2637e6bd3,EAEA0-EE92-D17D-1695-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_812_sit_sentarse.ogg,audio/ogg,38012,Cotzocon-143_sit-1
b01b2a82a976f6f42f7fe1f98c749e3b,EAEA0-EE92-D17D-1695-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_812_sit_sentarse.wav,audio/wav,312248,Cotzocon-143_sit-1
d3a5b95d0c6a0b8cc361cd4f36a7d4b6,EAEA0-8C6B-AFF8-7523-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_813_fall_caerse.mp3,audio/mpeg,16433,Cotzocon-144_fall-1
a7e2d05c18bd14b7c1fdc015b90f473b,EAEA0-8C6B-AFF8-7523-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_813_fall_caerse.ogg,audio/ogg,33824,Cotzocon-144_fall-1
ea2afff8282a0679980a06001841134b,EAEA0-8C6B-AFF8-7523-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_813_fall_caerse.wav,audio/wav,270888,Cotzocon-144_fall-1
efe9af90772df1ed18c06e79cf541e0d,EAEA0-5758-9D01-7FD2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_814_lie_down_acostarse.mp3,audio/mpeg,16440,Cotzocon-145_liedown-1
fe11c1520b0dc1665dcb32e088480294,EAEA0-5758-9D01-7FD2-0,MiZo_Mixe_Oaxaca_LMSH_MidlandNorth_Cotzocon_Dl_814_lie_down_acostarse.ogg,audio/ogg,34082,Cotzocon-145_liedown-1
