ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Variant_Of
Chapultenangospkr1-34_tooth-1,62041232309-224-0,Chapultenangospkr1,34_tooth,►,►,,,,,false,,,
Chapultenangospkr1-35_hand-1,62041232309-231-0,Chapultenangospkr1,35_hand,►,►,,,,,false,,,
Chapultenangospkr1-36_shoulder-1,62041232309-233-0,Chapultenangospkr1,36_shoulder,►,►,,,,,false,,,
Chapultenangospkr1-37_neck-1,62041232309-241-0,Chapultenangospkr1,37_neck,►,►,,,,,false,,,
Chapultenangospkr1-38_back-1,62041232309-242-0,Chapultenangospkr1,38_back,►,►,,,,,false,,,
Chapultenangospkr1-39_leg-1,62041232309-252-0,Chapultenangospkr1,39_leg,►,►,,,,,false,,,
Chapultenangospkr1-40_blood-1,62041232309-261-0,Chapultenangospkr1,40_blood,►,►,,,,,false,,,
Chapultenangospkr1-41_bone-1,62041232309-262-0,Chapultenangospkr1,41_bone,►,►,,,,,false,,,
Chapultenangospkr1-42_skin-1,62041232309-263-0,Chapultenangospkr1,42_skin,►,►,,,,,false,,,
Chapultenangospkr1-43_belly-1,62041232309-271-0,Chapultenangospkr1,43_belly,►,►,,,,,false,,,
Chapultenangospkr1-44_intestines-1,62041232309-272-0,Chapultenangospkr1,44_intestines,►,►,,,,,false,,,
Chapultenangospkr1-45_breast-1,62041232309-274-0,Chapultenangospkr1,45_breast,►,►,,,,,false,,,
Chapultenangospkr1-46_liver-1,62041232309-284-0,Chapultenangospkr1,46_liver,►,►,,,,,false,,,
Chapultenangospkr1-47_dog-1,62041232309-312-0,Chapultenangospkr1,47_dog,►,►,,,,,false,,,
Chapultenangospkr1-48_bird-1,62041232309-321-0,Chapultenangospkr1,48_bird,►,►,,,,,false,,,
Chapultenangospkr1-49_fish-1,62041232309-324-0,Chapultenangospkr1,49_fish,►,►,,,,,false,,,
Chapultenangospkr1-50_snake-1,62041232309-341-0,Chapultenangospkr1,50_snake,►,►,,,,,false,,,
Chapultenangospkr1-51_worm-1,62041232309-342-0,Chapultenangospkr1,51_worm,►,►,,,,,false,,,
Chapultenangospkr1-52_louse-1,62041232309-343-0,Chapultenangospkr1,52_louse,►,►,,,,,false,,,
Chapultenangospkr1-53_rat-1,62041232309-345-0,Chapultenangospkr1,53_rat,►,►,,,,,false,,,
Chapultenangospkr1-54_spider-1,62041232309-349-0,Chapultenangospkr1,54_spider,►,►,,,,,false,,,
Chapultenangospkr1-55_mosquito-1,62041232309-352-0,Chapultenangospkr1,55_mosquito,►,►,,,,,false,,,
Chapultenangospkr1-56_egg-1,62041232309-381-0,Chapultenangospkr1,56_egg,►,►,,,,,false,,,
Chapultenangospkr1-57_tail-1,62041232309-383-0,Chapultenangospkr1,57_tail,►,►,,,,,false,,,
Chapultenangospkr1-58_wing-1,62041232309-384-0,Chapultenangospkr1,58_wing,►,►,,,,,false,,,
Chapultenangospkr1-59_feather-1,62041232309-385-0,Chapultenangospkr1,59_feather,►,►,,,,,false,,,
Chapultenangospkr1-60_person-1,62041232309-401-0,Chapultenangospkr1,60_person,►,►,,,,,false,,,
Chapultenangospkr1-61_man-1,62041232309-402-0,Chapultenangospkr1,61_man,►,►,,,,,false,,,
Chapultenangospkr1-62_woman-1,62041232309-403-0,Chapultenangospkr1,62_woman,►,►,,,,,false,,,
Chapultenangospkr1-63_child-1,62041232309-405-0,Chapultenangospkr1,63_child,►,►,,,,,false,,,
Chapultenangospkr1-64_name-1,62041232309-410-0,Chapultenangospkr1,64_name,►,►,,,,,false,,,
Chapultenangospkr1-65_mother-1,62041232309-431-0,Chapultenangospkr1,65_mother,►,►,,,,,false,,,
Chapultenangospkr1-66_father-1,62041232309-432-0,Chapultenangospkr1,66_father,►,►,,,,,false,,,
Chapultenangospkr1-67_husband-1,62041232309-435-0,Chapultenangospkr1,67_husband,►,►,,,,,false,,,
Chapultenangospkr1-68_wife-1,62041232309-436-0,Chapultenangospkr1,68_wife,►,►,,,,,false,,,
Chapultenangospkr1-69_day-1,62041232309-501-0,Chapultenangospkr1,69_day,►,►,,,,,false,,,
Chapultenangospkr1-70_night-1,62041232309-502-0,Chapultenangospkr1,70_night,►,►,,,,,false,,,
Chapultenangospkr1-71_moon-1,62041232309-512-0,Chapultenangospkr1,71_moon,►,►,,,,,false,,,
Chapultenangospkr1-72_star-1,62041232309-513-0,Chapultenangospkr1,72_star,►,►,,,,,false,,,
Chapultenangospkr1-73_sky-1,62041232309-515-0,Chapultenangospkr1,73_sky,►,►,,,,,false,,,
Chapultenangospkr1-74_water-1,62041232309-521-0,Chapultenangospkr1,74_water,►,►,,,,,false,,,
Chapultenangospkr1-75_lake-1,62041232309-523-0,Chapultenangospkr1,75_lake,►,►,,,,,false,,,
Chapultenangospkr1-76_sea-1,62041232309-524-0,Chapultenangospkr1,76_sea,►,►,,,,,false,,,
Chapultenangospkr1-77_fire-1,62041232309-541-0,Chapultenangospkr1,77_fire,►,►,,,,,false,,,
Chapultenangospkr1-78_smoke-1,62041232309-542-0,Chapultenangospkr1,78_smoke,►,►,,,,,false,,,
Chapultenangospkr1-79_ash-1,62041232309-543-0,Chapultenangospkr1,79_ash,►,►,,,,,false,,,
Chapultenangospkr1-80_stone-1,62041232309-551-0,Chapultenangospkr1,80_stone,►,►,,,,,false,,,
Chapultenangospkr1-81_earthsoil-1,62041232309-552-0,Chapultenangospkr1,81_earthsoil,►,►,,,,,false,,,
Chapultenangospkr1-82_dust-1,62041232309-553-0,Chapultenangospkr1,82_dust,►,►,,,,,false,,,
Chapultenangospkr1-83_sand-1,62041232309-554-0,Chapultenangospkr1,83_sand,►,►,,,,,false,,,
Chapultenangospkr1-84_rain-1,62041232309-581-0,Chapultenangospkr1,84_rain,►,►,,,,,false,,,
Chapultenangospkr1-85_cloud-1,62041232309-584-0,Chapultenangospkr1,85_cloud,►,►,,,,,false,,,
Chapultenangospkr1-86_wind-1,62041232309-585-0,Chapultenangospkr1,86_wind,►,►,,,,,false,,,
Chapultenangospkr1-87_fog-1,62041232309-586-0,Chapultenangospkr1,87_fog,►,►,,,,,false,,,
Chapultenangospkr1-88_thunder-1,62041232309-592-0,Chapultenangospkr1,88_thunder,►,►,,,,,false,,,
Chapultenangospkr1-89_lightning-1,62041232309-593-0,Chapultenangospkr1,89_lightning,►,►,,,,,false,,,
Chapultenangospkr1-90_meatflesh-1,62041232309-603-0,Chapultenangospkr1,90_meatflesh,►,►,,,,,false,,,
Chapultenangospkr1-91_salt-1,62041232309-604-0,Chapultenangospkr1,91_salt,►,►,,,,,false,,,
Chapultenangospkr1-92_fatgrease-1,62041232309-606-0,Chapultenangospkr1,92_fatgrease,►,►,,,,,false,,,
Chapultenangospkr1-93_fruit-1,62041232309-609-0,Chapultenangospkr1,93_fruit,►,►,,,,,false,,,
Chapultenangospkr1-94_woodsforest-1,62041232309-622-0,Chapultenangospkr1,94_woodsforest,►,►,,,,,false,,,
Chapultenangospkr1-95_root-1,62041232309-624-0,Chapultenangospkr1,95_root,►,►,,,,,false,,,
Chapultenangospkr1-96_branch-1,62041232309-625-0,Chapultenangospkr1,96_branch,►,►,,,,,false,,,
Chapultenangospkr1-97_leaf-1,62041232309-626-0,Chapultenangospkr1,97_leaf,►,►,,,,,false,,,
Chapultenangospkr1-98_wood-1,62041232309-628-0,Chapultenangospkr1,98_wood,►,►,,,,,false,,,
Chapultenangospkr1-99_grass-1,62041232309-631-0,Chapultenangospkr1,99_grass,►,►,,,,,false,,,
Chapultenangospkr1-100_flower-1,62041232309-632-0,Chapultenangospkr1,100_flower,►,►,,,,,false,,,
Chapultenangospkr1-101_thatchroof-1,62041232309-633-0,Chapultenangospkr1,101_thatchroof,►,►,,,,,false,,,
Chapultenangospkr1-102_house-1,62041232309-651-0,Chapultenangospkr1,102_house,►,►,,,,,false,,,
Chapultenangospkr1-103_rope-1,62041232309-662-0,Chapultenangospkr1,103_rope,►,►,,,,,false,,,
Chapultenangospkr1-104_needle-1,62041232309-663-0,Chapultenangospkr1,104_needle,►,►,,,,,false,,,
Chapultenangospkr1-105_roadpath-1,62041232309-681-0,Chapultenangospkr1,105_roadpath,►,►,,,,,false,,,
Chapultenangospkr1-106_black-1,62041232309-701-0,Chapultenangospkr1,106_black,►,►,,,,,false,,,
Chapultenangospkr1-107_white-1,62041232309-702-0,Chapultenangospkr1,107_white,►,►,,,,,false,,,
Chapultenangospkr1-108_red-1,62041232309-703-0,Chapultenangospkr1,108_red,►,►,,,,,false,,,
Chapultenangospkr1-109_green-1,62041232309-704-0,Chapultenangospkr1,109_green,►,►,,,,,false,,,
Chapultenangospkr1-110_yellow-1,62041232309-705-0,Chapultenangospkr1,110_yellow,►,►,,,,,false,,,
Chapultenangospkr1-111_big-1,62041232309-711-0,Chapultenangospkr1,111_big,►,►,,,,,false,,,
Chapultenangospkr1-112_small-1,62041232309-717-0,Chapultenangospkr1,112_small,►,►,,,,,false,,,
Chapultenangospkr1-113_long-1,62041232309-721-0,Chapultenangospkr1,113_long,►,►,,,,,false,,,
Chapultenangospkr1-114_short-1,62041232309-722-0,Chapultenangospkr1,114_short,►,►,,,,,false,,,
Chapultenangospkr1-115_thick-1,62041232309-735-0,Chapultenangospkr1,115_thick,►,►,,,,,false,,,
Chapultenangospkr1-116_thin-1,62041232309-736-0,Chapultenangospkr1,116_thin,►,►,,,,,false,,,
Chapultenangospkr1-117_narrow-1,62041232309-737-0,Chapultenangospkr1,117_narrow,►,►,,,,,false,,,
Chapultenangospkr1-118_wide-1,62041232309-738-0,Chapultenangospkr1,118_wide,►,►,,,,,false,,,
Chapultenangospkr1-119_sharp-1,62041232309-741-0,Chapultenangospkr1,119_sharp,►,►,,,,,false,,,
Chapultenangospkr1-120_bluntdull-1,62041232309-742-0,Chapultenangospkr1,120_bluntdull,►,►,,,,,false,,,
Chapultenangospkr1-121_shyashamed-1,62041232309-749-0,Chapultenangospkr1,121_shyashamed,►,►,,,,,false,,,
Chapultenangospkr1-122_old-1,62041232309-752-0,Chapultenangospkr1,122_old,►,►,,,,,false,,,
Chapultenangospkr1-123_painfulsick-1,62041232309-763-0,Chapultenangospkr1,123_painfulsick,►,►,,,,,false,,,
Chapultenangospkr1-124_good-1,62041232309-771-0,Chapultenangospkr1,124_good,►,►,,,,,false,,,
Chapultenangospkr1-125_bad-1,62041232309-772-0,Chapultenangospkr1,125_bad,►,►,,,,,false,,,
Chapultenangospkr1-126_correcttrue-1,62041232309-773-0,Chapultenangospkr1,126_correcttrue,►,►,,,,,false,,,
Chapultenangospkr1-127_dirty-1,62041232309-777-0,Chapultenangospkr1,127_dirty,►,►,,,,,false,,,
Chapultenangospkr1-128_rotten-1,62041232309-780-0,Chapultenangospkr1,128_rotten,►,►,,,,,false,,,
Chapultenangospkr1-129_all-1,62041232309-782-0,Chapultenangospkr1,129_all,►,►,,,,,false,,,
Chapultenangospkr1-130_heavy-1,62041232309-786-0,Chapultenangospkr1,130_heavy,►,►,,,,,false,,,
Chapultenangospkr1-131_far-1,62041232309-788-0,Chapultenangospkr1,131_far,►,►,,,,,false,,,
Chapultenangospkr1-132_near-1,62041232309-789-0,Chapultenangospkr1,132_near,►,►,,,,,false,,,
Chapultenangospkr1-133_warm-1,62041232309-791-0,Chapultenangospkr1,133_warm,►,►,,,,,false,,,
Chapultenangospkr1-134_cold-1,62041232309-792-0,Chapultenangospkr1,134_cold,►,►,,,,,false,,,
Chapultenangospkr1-135_dry-1,62041232309-793-0,Chapultenangospkr1,135_dry,►,►,,,,,false,,,
Chapultenangospkr1-136_wet-1,62041232309-794-0,Chapultenangospkr1,136_wet,►,►,,,,,false,,,
Chapultenangospkr1-137_new-1,62041232309-798-0,Chapultenangospkr1,137_new,►,►,,,,,false,,,
Chapultenangospkr1-138_other-1,62041232309-799-0,Chapultenangospkr1,138_other,►,►,,,,,false,,,
Chapultenangospkr1-139_come-1,62041232309-802-0,Chapultenangospkr1,139_come,►,►,,,,,false,,,
Chapultenangospkr1-140_walk-1,62041232309-803-0,Chapultenangospkr1,140_walk,►,►,,,,,false,,,
Chapultenangospkr1-141_grow-1,62041232309-809-0,Chapultenangospkr1,141_grow,►,►,,,,,false,,,
Chapultenangospkr1-142_stand-1,62041232309-811-0,Chapultenangospkr1,142_stand,►,►,,,,,false,,,
Chapultenangospkr1-143_sit-1,62041232309-812-0,Chapultenangospkr1,143_sit,►,►,,,,,false,,,
Chapultenangospkr1-144_fall-1,62041232309-813-0,Chapultenangospkr1,144_fall,►,►,,,,,false,,,
Chapultenangospkr1-145_liedown-1,62041232309-814-0,Chapultenangospkr1,145_liedown,►,►,,,,,false,,,
Chapultenangospkr1-146_turn-1,62041232309-815-0,Chapultenangospkr1,146_turn,►,►,,,,,false,,,
Chapultenangospkr1-147_climb-1,62041232309-818-0,Chapultenangospkr1,147_climb,►,►,,,,,false,,,
Chapultenangospkr1-148_swim-1,62041232309-821-0,Chapultenangospkr1,148_swim,►,►,,,,,false,,,
Chapultenangospkr1-149_flyverb-1,62041232309-822-0,Chapultenangospkr1,149_flyverb,►,►,,,,,false,,,
Chapultenangospkr1-150_throw-1,62041232309-826-0,Chapultenangospkr1,150_throw,►,►,,,,,false,,,
Chapultenangospkr1-151_hide-1,62041232309-827-0,Chapultenangospkr1,151_hide,►,►,,,,,false,,,
Chapultenangospkr1-152_chew-1,62041232309-829-0,Chapultenangospkr1,152_chew,►,►,,,,,false,,,
Chapultenangospkr1-153_eat-1,62041232309-831-0,Chapultenangospkr1,153_eat,►,►,,,,,false,,,
Chapultenangospkr1-154_drink-1,62041232309-832-0,Chapultenangospkr1,154_drink,►,►,,,,,false,,,
Chapultenangospkr1-155_bite-1,62041232309-833-0,Chapultenangospkr1,155_bite,►,►,,,,,false,,,
Chapultenangospkr1-156_suck-1,62041232309-834-0,Chapultenangospkr1,156_suck,►,►,,,,,false,,,
Chapultenangospkr1-157_yawn-1,62041232309-836-0,Chapultenangospkr1,157_yawn,►,►,,,,,false,,,
Chapultenangospkr1-158_spit-1,62041232309-837-0,Chapultenangospkr1,158_spit,►,►,,,,,false,,,
Chapultenangospkr1-159_dream-1,62041232309-840-0,Chapultenangospkr1,159_dream,►,►,,,,,false,,,
Chapultenangospkr1-160_sleep-1,62041232309-841-0,Chapultenangospkr1,160_sleep,►,►,,,,,false,,,
Chapultenangospkr1-161_live-1,62041232309-842-0,Chapultenangospkr1,161_live,►,►,,,,,false,,,
Chapultenangospkr1-162_die-1,62041232309-843-0,Chapultenangospkr1,162_die,►,►,,,,,false,,,
Chapultenangospkr1-163_kill-1,62041232309-844-0,Chapultenangospkr1,163_kill,►,►,,,,,false,,,
Chapultenangospkr1-164_see-1,62041232309-851-0,Chapultenangospkr1,164_see,►,►,,,,,false,,,
Chapultenangospkr1-165_hear-1,62041232309-852-0,Chapultenangospkr1,165_hear,►,►,,,,,false,,,
Chapultenangospkr1-166_sniffsmell-1,62041232309-854-0,Chapultenangospkr1,166_sniffsmell,►,►,,,,,false,,,
Chapultenangospkr1-167_know-1,62041232309-855-0,Chapultenangospkr1,167_know,►,►,,,,,false,,,
Chapultenangospkr1-168_think-1,62041232309-856-0,Chapultenangospkr1,168_think,►,►,,,,,false,,,
Chapultenangospkr1-169_laugh-1,62041232309-858-0,Chapultenangospkr1,169_laugh,►,►,,,,,false,,,
Chapultenangospkr1-170_cry-1,62041232309-859-0,Chapultenangospkr1,170_cry,►,►,,,,,false,,,
Chapultenangospkr1-171_blow-1,62041232309-867-0,Chapultenangospkr1,171_blow,►,►,,,,,false,,,
Chapultenangospkr1-172_burn-1,62041232309-868-0,Chapultenangospkr1,172_burn,►,►,,,,,false,,,
Chapultenangospkr1-173_flow-1,62041232309-869-0,Chapultenangospkr1,173_flow,►,►,,,,,false,,,
Chapultenangospkr1-174_sew-1,62041232309-874-0,Chapultenangospkr1,174_sew,►,►,,,,,false,,,
Chapultenangospkr1-175_pound-1,62041232309-880-0,Chapultenangospkr1,175_pound,►,►,,,,,false,,,
Chapultenangospkr1-176_hit-1,62041232309-881-0,Chapultenangospkr1,176_hit,►,►,,,,,false,,,
Chapultenangospkr1-177_cut-1,62041232309-887-0,Chapultenangospkr1,177_cut,►,►,,,,,false,,,
Chapultenangospkr1-178_split-1,62041232309-888-0,Chapultenangospkr1,178_split,►,►,,,,,false,,,
Chapultenangospkr1-179_dig-1,62041232309-889-0,Chapultenangospkr1,179_dig,►,►,,,,,false,,,
Chapultenangospkr1-180_hunt-1,62041232309-892-0,Chapultenangospkr1,180_hunt,►,►,,,,,false,,,
Chapultenangospkr1-181_hold-1,62041232309-893-0,Chapultenangospkr1,181_hold,►,►,,,,,false,,,
Chapultenangospkr1-182_fear-1,62041232309-895-0,Chapultenangospkr1,182_fear,►,►,,,,,false,,,
Chapultenangospkr1-183_count-1,62041232309-896-0,Chapultenangospkr1,183_count,►,►,,,,,false,,,
Chapultenangospkr1-184_breathe-1,62041232309-897-0,Chapultenangospkr1,184_breathe,►,►,,,,,false,,,
Chapultenangospkr1-185_vomit-1,62041232309-900-0,Chapultenangospkr1,185_vomit,►,►,,,,,false,,,
Chapultenangospkr1-186_tieup-1,62041232309-901-0,Chapultenangospkr1,186_tieup,►,►,,,,,false,,,
Chapultenangospkr1-187_squeeze-1,62041232309-902-0,Chapultenangospkr1,187_squeeze,►,►,,,,,false,,,
Chapultenangospkr1-188_swell-1,62041232309-903-0,Chapultenangospkr1,188_swell,►,►,,,,,false,,,
Chapultenangospkr1-189_say-1,62041232309-904-0,Chapultenangospkr1,189_say,►,►,,,,,false,,,
Chapultenangospkr1-190_scratch-1,62041232309-905-0,Chapultenangospkr1,190_scratch,►,►,,,,,false,,,
Chapultenangospkr1-191_stab-1,62041232309-906-0,Chapultenangospkr1,191_stab,►,►,,,,,false,,,
Chapultenangospkr1-192_buy-1,62041232309-912-0,Chapultenangospkr1,192_buy,►,►,,,,,false,,,
Chapultenangospkr1-193_steal-1,62041232309-913-0,Chapultenangospkr1,193_steal,►,►,,,,,false,,,
Chapultenangospkr1-194_choose-1,62041232309-915-0,Chapultenangospkr1,194_choose,►,►,,,,,false,,,
Chapultenangospkr1-195_plant-1,62041232309-918-0,Chapultenangospkr1,195_plant,►,►,,,,,false,,,
Chapultenangospkr1-196_cook-1,62041232309-922-0,Chapultenangospkr1,196_cook,►,►,,,,,false,,,
Chapultenangospkr1-197_shoot-1,62041232309-940-0,Chapultenangospkr1,197_shoot,►,►,,,,,false,,,
Chapultenangospkr1-198_work-1,62041232309-950-0,Chapultenangospkr1,198_work,►,►,,,,,false,,,
Chapultenangospkr1-199_open-1,62041232309-962-0,Chapultenangospkr1,199_open,►,►,,,,,false,,,
Chapultenangospkr3-1_one-1,62041232509-1-0,Chapultenangospkr3,1_one,►,►,,,,,false,,,
Chapultenangospkr3-2_two-1,62041232509-2-0,Chapultenangospkr3,2_two,►,►,,,,,false,,,
Chapultenangospkr3-3_three-1,62041232509-3-0,Chapultenangospkr3,3_three,►,►,,,,,false,,,
Chapultenangospkr3-4_four-1,62041232509-4-0,Chapultenangospkr3,4_four,►,►,,,,,false,,,
Chapultenangospkr3-5_year-1,62041232509-51-0,Chapultenangospkr3,5_year,►,►,,,,,false,,,
Chapultenangospkr3-6_right-1,62041232509-81-0,Chapultenangospkr3,6_right,►,►,,,,,false,,,
Chapultenangospkr3-7_left-1,62041232509-82-0,Chapultenangospkr3,7_left,►,►,,,,,false,,,
Chapultenangospkr3-8_i-1,62041232509-101-0,Chapultenangospkr3,8_i,►,►,,,,,false,,,
Chapultenangospkr3-10_weallincl-1,62041232509-102-3,Chapultenangospkr3,10_weallincl,►,►,,,,,false,,,
Chapultenangospkr3-11_yousg-1,62041232509-104-0,Chapultenangospkr3,11_yousg,►,►,,,,,false,,,
Chapultenangospkr3-12_heshe-1,62041232509-106-0,Chapultenangospkr3,12_heshe,►,►,,,,,false,,,
Chapultenangospkr3-13_theyall-1,62041232509-107-0,Chapultenangospkr3,13_theyall,►,►,,,,,false,,,
Chapultenangospkr3-14_nonot-1,62041232509-112-0,Chapultenangospkr3,14_nonot,►,►,,,,,false,,,
Chapultenangospkr3-15_what-1,62041232509-121-0,Chapultenangospkr3,15_what,►,►,,,,,false,,,
Chapultenangospkr3-16_who-1,62041232509-122-0,Chapultenangospkr3,16_who,►,►,,,,,false,,,
Chapultenangospkr3-17_where-1,62041232509-123-0,Chapultenangospkr3,17_where,►,►,,,,,false,,,
Chapultenangospkr3-18_when-1,62041232509-124-0,Chapultenangospkr3,18_when,►,►,,,,,false,,,
Chapultenangospkr3-19_how-1,62041232509-125-0,Chapultenangospkr3,19_how,►,►,,,,,false,,,
Chapultenangospkr3-20_this-1,62041232509-131-0,Chapultenangospkr3,20_this,►,►,,,,,false,,,
Chapultenangospkr3-21_that-1,62041232509-132-0,Chapultenangospkr3,21_that,►,►,,,,,false,,,
Chapultenangospkr3-23_above-1,62041232509-138-0,Chapultenangospkr3,23_above,►,►,,,,,false,,,
Chapultenangospkr3-24_below-1,62041232509-139-0,Chapultenangospkr3,24_below,►,►,,,,,false,,,
Chapultenangospkr3-25_ininside-1,62041232509-141-0,Chapultenangospkr3,25_ininside,►,►,,,,,false,,,
Chapultenangospkr3-27_head-1,62041232509-201-0,Chapultenangospkr3,27_head,►,►,,,,,false,,,
Chapultenangospkr3-28_hair-1,62041232509-205-0,Chapultenangospkr3,28_hair,►,►,,,,,false,,,
Chapultenangospkr3-29_eye-1,62041232509-211-0,Chapultenangospkr3,29_eye,►,►,,,,,false,,,
Chapultenangospkr3-30_nose-1,62041232509-212-0,Chapultenangospkr3,30_nose,►,►,,,,,false,,,
Chapultenangospkr3-31_ear-1,62041232509-213-0,Chapultenangospkr3,31_ear,►,►,,,,,false,,,
Chapultenangospkr3-32_mouth-1,62041232509-221-0,Chapultenangospkr3,32_mouth,►,►,,,,,false,,,
Chapultenangospkr3-33_tongue-1,62041232509-223-0,Chapultenangospkr3,33_tongue,►,►,,,,,false,,,
Chapultenangospkr3-34_tooth-1,62041232509-224-0,Chapultenangospkr3,34_tooth,►,►,,,,,false,,,
Chapultenangospkr3-35_hand-1,62041232509-231-0,Chapultenangospkr3,35_hand,►,►,,,,,false,,,
Chapultenangospkr3-36_shoulder-1,62041232509-233-0,Chapultenangospkr3,36_shoulder,►,►,,,,,false,,,
Chapultenangospkr3-37_neck-1,62041232509-241-0,Chapultenangospkr3,37_neck,►,►,,,,,false,,,
Chapultenangospkr3-38_back-1,62041232509-242-0,Chapultenangospkr3,38_back,►,►,,,,,false,,,
Chapultenangospkr3-39_leg-1,62041232509-252-0,Chapultenangospkr3,39_leg,►,►,,,,,false,,,
Chapultenangospkr3-40_blood-1,62041232509-261-0,Chapultenangospkr3,40_blood,►,►,,,,,false,,,
Chapultenangospkr3-41_bone-1,62041232509-262-0,Chapultenangospkr3,41_bone,►,►,,,,,false,,,
Chapultenangospkr3-42_skin-1,62041232509-263-0,Chapultenangospkr3,42_skin,►,►,,,,,false,,,
Chapultenangospkr3-43_belly-1,62041232509-271-0,Chapultenangospkr3,43_belly,►,►,,,,,false,,,
Chapultenangospkr3-44_intestines-1,62041232509-272-0,Chapultenangospkr3,44_intestines,►,►,,,,,false,,,
Chapultenangospkr3-45_breast-1,62041232509-274-0,Chapultenangospkr3,45_breast,►,►,,,,,false,,,
Chapultenangospkr3-46_liver-1,62041232509-284-0,Chapultenangospkr3,46_liver,►,►,,,,,false,,,
Chapultenangospkr3-47_dog-1,62041232509-312-0,Chapultenangospkr3,47_dog,►,►,,,,,false,,,
Chapultenangospkr3-48_bird-1,62041232509-321-0,Chapultenangospkr3,48_bird,►,►,,,,,false,,,
Chapultenangospkr3-49_fish-1,62041232509-324-0,Chapultenangospkr3,49_fish,►,►,,,,,false,,,
Chapultenangospkr3-50_snake-1,62041232509-341-0,Chapultenangospkr3,50_snake,►,►,,,,,false,,,
Chapultenangospkr3-51_worm-1,62041232509-342-0,Chapultenangospkr3,51_worm,►,►,,,,,false,,,
Chapultenangospkr3-52_louse-1,62041232509-343-0,Chapultenangospkr3,52_louse,►,►,,,,,false,,,
Chapultenangospkr3-53_rat-1,62041232509-345-0,Chapultenangospkr3,53_rat,►,►,,,,,false,,,
Chapultenangospkr3-54_spider-1,62041232509-349-0,Chapultenangospkr3,54_spider,►,►,,,,,false,,,
Chapultenangospkr3-55_mosquito-1,62041232509-352-0,Chapultenangospkr3,55_mosquito,►,►,,,,,false,,,
Chapultenangospkr3-56_egg-1,62041232509-381-0,Chapultenangospkr3,56_egg,►,►,,,,,false,,,
Chapultenangospkr3-57_tail-1,62041232509-383-0,Chapultenangospkr3,57_tail,►,►,,,,,false,,,
Chapultenangospkr3-58_wing-1,62041232509-384-0,Chapultenangospkr3,58_wing,►,►,,,,,false,,,
Chapultenangospkr3-59_feather-1,62041232509-385-0,Chapultenangospkr3,59_feather,►,►,,,,,false,,,
Chapultenangospkr3-60_person-1,62041232509-401-0,Chapultenangospkr3,60_person,►,►,,,,,false,,,
Chapultenangospkr3-61_man-1,62041232509-402-0,Chapultenangospkr3,61_man,►,►,,,,,false,,,
Chapultenangospkr3-62_woman-1,62041232509-403-0,Chapultenangospkr3,62_woman,►,►,,,,,false,,,
Chapultenangospkr3-63_child-1,62041232509-405-0,Chapultenangospkr3,63_child,►,►,,,,,false,,,
Chapultenangospkr3-64_name-1,62041232509-410-0,Chapultenangospkr3,64_name,►,►,,,,,false,,,
Chapultenangospkr3-65_mother-1,62041232509-431-0,Chapultenangospkr3,65_mother,►,►,,,,,false,,,
Chapultenangospkr3-66_father-1,62041232509-432-0,Chapultenangospkr3,66_father,►,►,,,,,false,,,
Chapultenangospkr3-67_husband-1,62041232509-435-0,Chapultenangospkr3,67_husband,►,►,,,,,false,,,
Chapultenangospkr3-68_wife-1,62041232509-436-0,Chapultenangospkr3,68_wife,►,►,,,,,false,,,
Chapultenangospkr3-69_day-1,62041232509-501-0,Chapultenangospkr3,69_day,►,►,,,,,false,,,
Chapultenangospkr3-70_night-1,62041232509-502-0,Chapultenangospkr3,70_night,►,►,,,,,false,,,
Chapultenangospkr3-71_moon-1,62041232509-512-0,Chapultenangospkr3,71_moon,►,►,,,,,false,,,
Chapultenangospkr3-72_star-1,62041232509-513-0,Chapultenangospkr3,72_star,►,►,,,,,false,,,
Chapultenangospkr3-73_sky-1,62041232509-515-0,Chapultenangospkr3,73_sky,►,►,,,,,false,,,
Chapultenangospkr3-74_water-1,62041232509-521-0,Chapultenangospkr3,74_water,►,►,,,,,false,,,
Chapultenangospkr3-75_lake-1,62041232509-523-0,Chapultenangospkr3,75_lake,►,►,,,,,false,,,
Chapultenangospkr3-76_sea-1,62041232509-524-0,Chapultenangospkr3,76_sea,►,►,,,,,false,,,
Chapultenangospkr3-77_fire-1,62041232509-541-0,Chapultenangospkr3,77_fire,►,►,,,,,false,,,
Chapultenangospkr3-78_smoke-1,62041232509-542-0,Chapultenangospkr3,78_smoke,►,►,,,,,false,,,
Chapultenangospkr3-79_ash-1,62041232509-543-0,Chapultenangospkr3,79_ash,►,►,,,,,false,,,
Chapultenangospkr3-80_stone-1,62041232509-551-0,Chapultenangospkr3,80_stone,►,►,,,,,false,,,
Chapultenangospkr3-81_earthsoil-1,62041232509-552-0,Chapultenangospkr3,81_earthsoil,►,►,,,,,false,,,
Chapultenangospkr3-82_dust-1,62041232509-553-0,Chapultenangospkr3,82_dust,►,►,,,,,false,,,
Chapultenangospkr3-83_sand-1,62041232509-554-0,Chapultenangospkr3,83_sand,►,►,,,,,false,,,
Chapultenangospkr3-84_rain-1,62041232509-581-0,Chapultenangospkr3,84_rain,►,►,,,,,false,,,
Chapultenangospkr3-85_cloud-1,62041232509-584-0,Chapultenangospkr3,85_cloud,►,►,,,,,false,,,
